airport,degree,betweenness,pagerank,cluster
KGEO,0.0001775883502042266,0.0,3.487241914051766e-05,1
OH93,0.0004439708755105665,6.933686516649967e-05,4.130343280116732e-05,1
OI73,8.87941751021133e-05,0.0,2.905706760964475e-05,1
RJAH,0.0003551767004084532,0.0,2.1507948468181445e-05,1
SC10,0.0005327650506126798,5.29740301284942e-07,3.1896883771378434e-05,1
VT47,0.0010655301012253596,3.555607689144822e-05,5.6015125554125315e-05,1
WV06,0.0002663825253063399,0.0,2.9315378262467118e-05,1
K5G6,8.87941751021133e-05,0.0,2.1421955788702172e-05,1
KW99,8.87941751021133e-05,0.0,2.1421955788702172e-05,1
13TS,8.87941751021133e-05,0.0,1.8495828752570376e-05,1
6TE5,0.0001775883502042266,0.0,2.0058503649927685e-05,1
7TE6,8.87941751021133e-05,0.0,1.8495828752570376e-05,1
AR82,8.87941751021133e-05,0.0,1.8495828752570376e-05,1
KK19,8.87941751021133e-05,0.0,2.246459114921196e-05,1
KIDG,0.0002663825253063399,4.218513711171097e-06,2.361147348571817e-05,1
KIEN,0.0002663825253063399,0.0,5.148570080590813e-05,1
KENL,8.87941751021133e-05,0.0,2.4243296569273013e-05,1
MD41,8.87941751021133e-05,0.0,2.1834518714765054e-05,1
TN23,8.87941751021133e-05,0.0,2.1834518714765054e-05,1
4KY0,8.87941751021133e-05,0.0,1.999494262156232e-05,1
66II,8.87941751021133e-05,0.0,1.999494262156232e-05,1
8IS2,8.87941751021133e-05,0.0,1.999494262156232e-05,1
KM25,8.87941751021133e-05,0.0,1.999494262156232e-05,1
KM77,8.87941751021133e-05,0.0,1.999494262156232e-05,1
KSTJ,8.87941751021133e-05,0.0,1.999494262156232e-05,1
MS85,0.0001775883502042266,0.0,3.264525998837192e-05,1
OH68,0.0002663825253063399,3.933901832867196e-06,2.921747575439946e-05,1
OI85,0.0003551767004084532,1.2838616575546713e-06,1.999494262156232e-05,1
KRCZ,0.0002663825253063399,0.0,3.253215612865154e-05,1
NC77,0.0002663825253063399,0.0,2.390845711411686e-05,1
KIPT,0.0007991475759190197,2.870734714005293e-07,2.4224991111891576e-05,1
FA36,0.0001775883502042266,0.0,2.2900905580771813e-05,1
7NK7,8.87941751021133e-05,0.0,1.984055006977303e-05,1
KE67,0.0001775883502042266,0.0,2.683865764020041e-05,1
XS21,0.0001775883502042266,0.0,2.1156289497871678e-05,1
5AR3,0.0001775883502042266,0.0,2.3145816222697388e-05,1
XS40,0.0003551767004084532,0.0,3.449720749436329e-05,1
4KS1,8.87941751021133e-05,0.0,2.047085829590706e-05,1
3GE3,0.0001775883502042266,0.0,2.0992969498682366e-05,1
KOKZ,8.87941751021133e-05,0.0,1.9885822034966898e-05,1
K6D9,8.87941751021133e-05,0.0,1.920256095655371e-05,1
KCDI,0.0001775883502042266,0.0,2.0883211995516685e-05,1
PR20,0.0003551767004084532,0.0,2.9687596579254356e-05,1
PR27,0.0005327650506126798,2.7263982628002053e-06,2.2801751462537078e-05,1
SBGR,0.0007103534008169064,6.91996874785673e-05,4.8250183743569277e-05,1
TJPS,0.0004439708755105665,1.096643958927832e-07,2.4775894209935826e-05,1
VG33,0.0001775883502042266,0.0,2.0289309296609193e-05,1
VG39,0.0003551767004084532,0.0,2.2809872858347776e-05,1
64NY,0.0001775883502042266,0.0,2.6137491804883795e-05,1
PA52,0.0002663825253063399,3.393191946789064e-07,2.4361359506743652e-05,1
KS32,0.0001775883502042266,2.708257996794216e-07,3.429042893908622e-05,1
KJMS,8.87941751021133e-05,0.0,1.8386629517644837e-05,1
NC45,0.0003551767004084532,9.779327395444026e-08,2.0787032058203083e-05,1
NC66,0.0002663825253063399,0.0,2.333312245729763e-05,1
KLKR,0.0001775883502042266,0.0,2.3116333389209123e-05,1
SC34,0.0002663825253063399,0.0,2.829336724249681e-05,1
VA13,8.87941751021133e-05,0.0,2.2242808657190395e-05,1
WV64,0.0001775883502042266,0.0,2.467307728125955e-05,1
WV76,8.87941751021133e-05,0.0,2.2242808657190395e-05,1
1IL6,8.87941751021133e-05,0.0,2.1977277714325874e-05,1
23MI,0.0003551767004084532,0.0,3.208988418631444e-05,1
WS05,8.87941751021133e-05,0.0,2.1977277714325874e-05,1
6KY3,8.87941751021133e-05,0.0,2.1401142897876448e-05,1
KM30,0.0004439708755105665,1.3817181341843743e-06,2.2041724310274852e-05,1
KJWG,0.0001775883502042266,9.839672540186499e-08,2.399254401099598e-05,1
2KY5,8.87941751021133e-05,0.0,2.260878836462907e-05,1
57NC,0.0004439708755105665,0.0,4.131069691915254e-05,1
AL29,8.87941751021133e-05,0.0,2.260878836462907e-05,1
K0VG,0.0001775883502042266,0.0,3.288225697011709e-05,1
KCRX,8.87941751021133e-05,0.0,2.260878836462907e-05,1
PA33,0.0004439708755105665,1.2459651630200103e-06,3.139575956076119e-05,1
3PA4,8.87941751021133e-05,0.0,2.1764949551060313e-05,1
62TN,8.87941751021133e-05,0.0,2.1764949551060313e-05,1
KSMD,8.87941751021133e-05,0.0,2.1764949551060313e-05,1
OH44,8.87941751021133e-05,0.0,2.1764949551060313e-05,1
OI59,0.0003551767004084532,0.0,3.333887153078244e-05,1
2MU9,8.87941751021133e-05,0.0,2.400007904577571e-05,1
MN95,0.0002663825253063399,1.3014611528393606e-07,3.2333972169470106e-05,1
KKIC,0.0004439708755105665,7.042963105237016e-08,2.402604175195392e-05,1
LA42,0.0012431184514295863,7.548815961004991e-05,4.735865260568939e-05,1
0LS6,0.0001775883502042266,0.0,2.286595293471259e-05,1
KLFT,0.0002663825253063399,1.4099394333783518e-07,2.08139784563139e-05,1
KL88,0.0002663825253063399,0.0,3.00771240062589e-05,1
48WI,8.87941751021133e-05,0.0,1.935671968501877e-05,1
KTOC,0.0001775883502042266,1.40797014617151e-07,2.0090490544794247e-05,1
OA04,0.0001775883502042266,0.0,2.0090490544794247e-05,1
PR25,0.0002663825253063399,0.0,2.3080060054994997e-05,1
49AZ,8.87941751021133e-05,0.0,2.137786781637369e-05,1
52CN,0.0001775883502042266,0.0,2.0483697968334476e-05,1
76KY,8.87941751021133e-05,0.0,1.9288533602357015e-05,1
KNZY,0.0031077961285739656,0.00013005426249699164,5.085529126046768e-05,1
OI22,0.0002663825253063399,0.0,1.9288533602357015e-05,1
CA09,0.0002663825253063399,0.0,2.4089685925263382e-05,1
CA22,0.0001775883502042266,0.0,2.1405337333183704e-05,1
MDLR,0.0009767359261232463,2.139522623140436e-05,3.73615005069647e-05,1
NTAA,0.0005327650506126798,0.00015033742496198317,8.388543881032938e-05,1
OR97,8.87941751021133e-05,0.0,1.912719481576057e-05,1
RJTK,0.0006215592257147931,5.7745636247257445e-05,2.4968791405078497e-05,1
RKSW,0.0004439708755105665,2.6143899619842318e-06,2.2058805283501975e-05,1
SPNO,0.0004439708755105665,0.0,2.83400803042035e-05,1
YMML,0.007103534008169064,0.002499270575892277,0.0012879716264951285,0
1TA2,8.87941751021133e-05,0.0,2.0790146856463868e-05,1
1TE5,8.87941751021133e-05,0.0,2.0790146856463868e-05,1
6OK3,8.87941751021133e-05,0.0,2.0790146856463868e-05,1
6TX4,8.87941751021133e-05,0.0,2.0790146856463868e-05,1
K2F7,0.0001775883502042266,0.0,2.5155333585217018e-05,1
KLHB,8.87941751021133e-05,0.0,2.0790146856463868e-05,1
KSWW,0.0001775883502042266,0.0,2.0790146856463868e-05,1
TS65,0.0004439708755105665,1.490688323584617e-06,2.227037406023058e-05,1
TX99,8.87941751021133e-05,0.0,2.8000698872920956e-05,1
XA05,0.0002663825253063399,0.0,2.0790146856463868e-05,1
PA08,0.0003551767004084532,6.925457005932227e-05,2.0586548363851813e-05,1
PA69,0.0005327650506126798,8.151904220499113e-05,8.199742176289414e-05,1
KLCG,0.0002663825253063399,0.0,1.8386629517644837e-05,1
02ME,0.0002663825253063399,0.0,3.221597312574061e-05,1
0OI2,8.87941751021133e-05,0.0,2.1279110105332594e-05,1
OH35,0.0003551767004084532,1.2877269941547377e-05,2.4451170483429057e-05,1
OI27,0.0001775883502042266,2.5614235929379385e-07,2.1279110105332594e-05,1
AL60,0.0001775883502042266,0.0,2.2066772355543537e-05,1
KACB,8.87941751021133e-05,0.0,2.0793727155996263e-05,1
KW31,8.87941751021133e-05,0.0,2.0387476977402348e-05,1
MO71,8.87941751021133e-05,0.0,1.9388735216494847e-05,1
VG05,0.0003551767004084532,4.993239860859694e-08,2.50907185571543e-05,1
ID62,0.0002663825253063399,0.0,2.6968005919220382e-05,1
KU58,0.0002663825253063399,0.0,2.3861780177314283e-05,1
UT90,0.0006215592257147931,2.293425640399056e-07,2.5646802080908525e-05,1
KO16,0.0002663825253063399,8.11613928004664e-05,4.483291024026601e-05,1
K8G1,0.0003551767004084532,0.0,4.254873483094281e-05,1
OH78,8.87941751021133e-05,0.0,2.4338090916428814e-05,1
4AR2,8.87941751021133e-05,0.0,1.987989331522326e-05,1
99KY,8.87941751021133e-05,0.0,1.987989331522326e-05,1
AR18,8.87941751021133e-05,0.0,1.987989331522326e-05,1
KDVK,8.87941751021133e-05,0.0,1.987989331522326e-05,1
KM18,0.0001775883502042266,0.0,2.5771738948870343e-05,1
KM20,0.0001775883502042266,0.0,2.1006530917413523e-05,1
WI28,0.0005327650506126798,5.24007874464899e-07,2.546424948002516e-05,1
CO73,8.87941751021133e-05,0.0,2.1868791460421345e-05,1
08MS,8.87941751021133e-05,0.0,2.0729213273891512e-05,1
18NE,0.0001775883502042266,0.0,2.4642493054688636e-05,1
4MN8,0.0001775883502042266,0.0,2.720840118788007e-05,1
KLRD,0.0002663825253063399,8.902042382107473e-08,2.0729213273891512e-05,1
KRPB,8.87941751021133e-05,0.0,2.0729213273891512e-05,1
NE92,0.0005327650506126798,4.2625853219392097e-07,2.3071797030138188e-05,1
KLNR,0.0002663825253063399,0.00010163749746569738,1.953265070663419e-05,1
7WI5,8.87941751021133e-05,0.0,2.6693199618855025e-05,1
KN79,0.0010655301012253596,0.00012065700461291231,3.492939257813155e-05,1
PA65,0.0006215592257147931,2.0274340064403108e-06,3.131335504200268e-05,1
PN48,0.0002663825253063399,7.694888989115368e-07,2.4977070571390713e-05,1
PS11,8.87941751021133e-05,0.0,2.052352506074745e-05,1
NH49,0.0002663825253063399,0.0,2.3089614545582888e-05,1
19LL,8.87941751021133e-05,0.0,2.2069284738584973e-05,1
31LL,8.87941751021133e-05,0.0,2.2069284738584973e-05,1
K1C2,8.87941751021133e-05,0.0,2.2069284738584973e-05,1
5KY8,8.87941751021133e-05,0.0,2.2544260293655295e-05,1
92KY,0.0001775883502042266,0.0,2.365464624780794e-05,1
FD72,0.0002663825253063399,0.0,3.155253513714741e-05,1
IN13,0.0001775883502042266,0.0,2.5146730576863572e-05,1
KPMH,0.0002663825253063399,0.0,3.18281205835244e-05,1
KVBG,0.0005327650506126798,3.4900569041403935e-07,3.8989794122055145e-05,1
AR06,8.87941751021133e-05,0.0,2.1181706436714223e-05,1
KO35,8.87941751021133e-05,0.0,3.080452204966313e-05,1
1GA0,8.87941751021133e-05,0.0,2.098909980085312e-05,1
K1A6,8.87941751021133e-05,0.0,2.098909980085312e-05,1
KCXO,8.87941751021133e-05,0.0,2.098909980085312e-05,1
MO37,0.0002663825253063399,0.0,3.137091037683478e-05,1
OH65,0.0001775883502042266,0.0,4.901156642503277e-05,1
WV57,8.87941751021133e-05,0.0,2.098909980085312e-05,1
ME61,8.87941751021133e-05,0.0,2.077263158420057e-05,1
NH07,0.0002663825253063399,8.116927790614994e-05,3.6424536178052995e-05,1
NH84,0.0004439708755105665,8.58341085821376e-07,3.3082930977199695e-05,1
VT62,0.0001775883502042266,7.039970879715308e-08,2.077263158420057e-05,1
MO61,0.0001775883502042266,0.0,2.3193432452579446e-05,1
K3A7,8.87941751021133e-05,0.0,2.111164353650238e-05,1
6OK1,8.87941751021133e-05,0.0,3.438978057263823e-05,1
KM71,0.0001775883502042266,0.0,2.136143146939082e-05,1
CA40,8.87941751021133e-05,0.0,2.567630524688239e-05,1
7TE4,8.87941751021133e-05,0.0,1.9195404510629736e-05,1
KMAL,0.0003551767004084532,6.919354972998376e-05,2.4644419688738386e-05,1
1NY4,8.87941751021133e-05,0.0,2.8883489775279098e-05,1
46TX,8.87941751021133e-05,0.0,2.9182835893521026e-05,1
TN65,8.87941751021133e-05,0.0,2.2732144091859123e-05,1
KMCF,0.0007991475759190197,5.576037611961817e-07,3.05876063599602e-05,1
LS76,0.0003551767004084532,2.567309242271056e-07,2.3498175901893363e-05,1
KCTY,0.0001775883502042266,0.0,2.6555849628445533e-05,1
MDJB,0.0025750310779612856,0.0005369219834439642,0.00010800161888859625,1
OMDM,0.0007991475759190197,8.409277862128096e-06,3.3675874426279776e-05,1
SBBR,0.004173326229799325,0.0012423209638272822,0.0004677571149830378,0
SPJC,0.0034629728289824187,0.00035891183597320955,0.00010039755997352048,1
2IA9,8.87941751021133e-05,0.0,2.2700905736473764e-05,1
IA33,8.87941751021133e-05,0.0,2.2700905736473764e-05,1
KT88,8.87941751021133e-05,0.0,2.456909479918372e-05,1
K4A9,8.87941751021133e-05,0.0,2.1467210686053327e-05,1
MU69,0.0003551767004084532,1.0861045542424046e-05,2.604034491562893e-05,1
40KS,0.0001775883502042266,0.0,2.2083285719125204e-05,1
KY83,0.0007991475759190197,3.525354713021059e-05,2.7234451791756462e-05,1
PA05,0.0005327650506126798,8.246740112081781e-07,2.5227848076287508e-05,1
03MN,8.87941751021133e-05,0.0,1.953265070663419e-05,1
93LL,0.0001775883502042266,0.0,2.2507452658380173e-05,1
OI68,0.0002663825253063399,0.0,2.169300062008507e-05,1
WN09,0.0001775883502042266,2.691222148180237e-06,1.953265070663419e-05,1
KMDZ,0.0003551767004084532,8.917265499034709e-08,3.278238174644345e-05,1
KSPZ,0.0001775883502042266,0.0,2.6608960843851477e-05,1
8NY3,0.0001775883502042266,0.0,2.8771164802972748e-05,1
3AL7,0.0001775883502042266,0.0,3.0352304193550256e-05,1
88OL,0.0001775883502042266,0.0,2.4876486376758886e-05,1
OH63,0.0004439708755105665,1.8524166889463478e-06,5.096996498009646e-05,1
CA67,8.87941751021133e-05,0.0,2.0089167629120508e-05,1
ME92,8.87941751021133e-05,0.0,2.121025067676631e-05,1
VT45,0.0003551767004084532,8.123909848262512e-05,3.787140682922461e-05,1
KM59,8.87941751021133e-05,0.0,1.9246373467347063e-05,1
KNEN,0.0003551767004084532,1.4153847353267488e-08,2.1380467524293638e-05,1
MMPB,0.0010655301012253596,5.71939799632296e-07,3.8559575788294256e-05,1
SBCB,0.0007991475759190197,0.000129632791742775,5.553321236438024e-05,1
SBSP,0.0024862369028591726,0.000630891189939958,0.00045917937313530444,1
SBVT,0.003019001953471852,0.0007172301860212002,0.00023125153348374923,1
SJHN,8.87941751021133e-05,0.0,1.9246373467347063e-05,1
TVSB,0.0001775883502042266,0.0,1.9246373467347063e-05,1
32WN,0.0002663825253063399,0.0,3.058029883616543e-05,1
WS77,0.0007991475759190197,2.1055728404600905e-05,2.8509473053459774e-05,1
KMIO,8.87941751021133e-05,0.0,1.8386629517644837e-05,1
NJ81,0.0004439708755105665,4.984711471883727e-07,2.532429613946941e-05,1
KMIW,0.0003551767004084532,0.0,1.8386629517644837e-05,1
VG56,0.0004439708755105665,1.7628501958641016e-07,3.185910208390674e-05,1
0MU7,0.0002663825253063399,0.0,3.79146375068414e-05,1
22MO,8.87941751021133e-05,0.0,2.4807347021382016e-05,1
KSKI,8.87941751021133e-05,0.0,2.1596988269513426e-05,1
KTVC,8.87941751021133e-05,0.0,2.1596988269513426e-05,1
KWAY,8.87941751021133e-05,0.0,2.1596988269513426e-05,1
MO04,0.0005327650506126798,2.8329150180436198e-05,5.935266517518596e-05,1
SN90,8.87941751021133e-05,0.0,2.1596988269513426e-05,1
5WI9,8.87941751021133e-05,0.0,2.500905153110596e-05,1
9WN9,0.0001775883502042266,0.0,2.6840697790780544e-05,1
KIMT,8.87941751021133e-05,0.0,1.971111392033706e-05,1
KMVN,0.0002663825253063399,1.5817731406629866e-08,1.971111392033706e-05,1
WS29,8.87941751021133e-05,0.0,1.971111392033706e-05,1
OK22,0.0002663825253063399,2.6402415563891774e-07,4.167049585932017e-05,1
KMKT,0.0001775883502042266,0.0,1.8386629517644837e-05,1
KEVU,0.0001775883502042266,0.0,3.36815792118526e-05,1
KLRJ,8.87941751021133e-05,0.0,2.361147348571817e-05,1
MO24,0.0001775883502042266,3.618572504598389e-06,2.361147348571817e-05,1
NK26,0.0005327650506126798,1.4632900450514906e-07,2.522866278661099e-05,1
98OR,8.87941751021133e-05,0.0,2.2685108583563992e-05,1
OR27,0.0003551767004084532,0.0,2.1491171083331815e-05,1
CA41,8.87941751021133e-05,0.0,2.0711892167663184e-05,1
VT02,0.0001775883502042266,0.0,2.8696604382799237e-05,1
9IS5,8.87941751021133e-05,0.0,2.057741945526166e-05,1
KMOP,8.87941751021133e-05,0.0,2.057741945526166e-05,1
KPDC,0.0002663825253063399,1.2944310608071418e-07,2.057741945526166e-05,1
KSLB,8.87941751021133e-05,0.0,2.057741945526166e-05,1
WI50,0.0001775883502042266,0.0,2.057741945526166e-05,1
WS23,0.0003551767004084532,3.7438624470672787e-06,2.057741945526166e-05,1
WS46,0.0002663825253063399,2.6870048146453257e-05,2.057741945526166e-05,1
40WI,0.0001775883502042266,0.0,2.9395230649762465e-05,1
KDVP,8.87941751021133e-05,0.0,1.95096344031649e-05,1
MI98,8.87941751021133e-05,0.0,2.175564417420503e-05,1
KMKV,8.87941751021133e-05,0.0,1.9412616756844184e-05,1
KT00,8.87941751021133e-05,0.0,1.9412616756844184e-05,1
5PS4,8.87941751021133e-05,0.0,2.143897739147772e-05,1
KHSP,8.87941751021133e-05,0.0,2.143897739147772e-05,1
MD43,0.0001775883502042266,0.0,2.143897739147772e-05,1
9IN6,8.87941751021133e-05,0.0,2.558506656744701e-05,1
IN92,8.87941751021133e-05,0.0,2.558506656744701e-05,1
1WN1,0.0001775883502042266,0.0,2.87315349924768e-05,1
KMUI,0.0001775883502042266,0.0,1.8386629517644837e-05,1
11MA,8.87941751021133e-05,0.0,1.984378002800873e-05,1
KOIC,0.0004439708755105665,1.0100795550148084e-07,2.4317767515826035e-05,1
0CA6,0.0004439708755105665,0.0,4.3781446065196404e-05,1
KTSP,8.87941751021133e-05,0.0,2.009951560845619e-05,1
64TE,8.87941751021133e-05,0.0,2.1946075412465934e-05,1
VT60,0.0002663825253063399,5.7331323696708964e-08,2.8011917055463028e-05,1
NJ98,0.0001775883502042266,7.030885901138238e-09,2.3311795114870904e-05,1
MD48,0.000887941751021133,1.0772968790933086e-06,2.7714622445877026e-05,1
8PS0,8.87941751021133e-05,0.0,2.4615524301072197e-05,1
KN82,0.0002663825253063399,6.917997471435851e-05,2.37131872720319e-05,1
PN00,8.87941751021133e-05,0.0,3.6316924460779544e-05,1
WS69,8.87941751021133e-05,0.0,2.137540559018468e-05,1
NK79,0.0001775883502042266,4.2473226622140365e-08,2.8481605737730178e-05,1
9VA3,8.87941751021133e-05,0.0,2.2123291175691832e-05,1
PA58,8.87941751021133e-05,0.0,2.2301657531299894e-05,1
KN96,0.0001775883502042266,0.0,1.8386629517644837e-05,1
KNDY,0.0001775883502042266,0.0,2.348138775574973e-05,1
32MS,8.87941751021133e-05,0.0,2.1892554647560356e-05,1
KHEZ,8.87941751021133e-05,0.0,2.1892554647560356e-05,1
LA68,8.87941751021133e-05,0.0,2.1892554647560356e-05,1
KNUC,0.0007103534008169064,3.970440280233211e-07,3.418512496405295e-05,1
9CL5,8.87941751021133e-05,0.0,2.0347291773616664e-05,1
KNGP,0.0016870893269401528,0.0002976956159704064,8.181689265897102e-05,1
KRAS,0.0007103534008169064,1.2382350731679382e-06,2.4298513539428697e-05,1
KNGW,0.0007991475759190197,0.0,1.8386629517644837e-05,1
3MD6,8.87941751021133e-05,0.0,2.3207376480370143e-05,1
NY97,0.0001775883502042266,3.894523200574913e-07,2.3207376480370143e-05,1
KNLC,8.87941751021133e-05,0.0,1.8386629517644837e-05,1
KNOG,0.0002663825253063399,1.6664500962235386e-07,3.8454518505810195e-05,1
GE11,8.87941751021133e-05,0.0,2.3267952377185503e-05,1
AL25,8.87941751021133e-05,0.0,2.7247061843826628e-05,1
KNTU,8.87941751021133e-05,0.0,1.8939715539633458e-05,1
5AL1,0.0003551767004084532,0.0,3.263787991031706e-05,1
KNSI,0.0001775883502042266,0.0,4.1277430125086344e-05,1
KNWL,0.0001775883502042266,0.0,1.8386629517644837e-05,1
KO65,0.0002663825253063399,8.116139280046643e-05,3.6785152992033546e-05,1
49CN,0.0001775883502042266,0.0,2.3295987996828572e-05,1
K0Q5,8.87941751021133e-05,0.0,2.069964876671259e-05,1
3CA7,0.0001775883502042266,0.0,2.2005053638802147e-05,1
KOEA,8.87941751021133e-05,0.0,1.8386629517644837e-05,1
NC70,0.0002663825253063399,0.0,2.963653009782544e-05,1
VA94,0.0006215592257147931,2.3199879344138228e-07,3.113508995021519e-05,1
1IL8,8.87941751021133e-05,0.0,2.338815987267589e-05,1
OK30,0.0003551767004084532,2.062685101411746e-07,4.566992525302742e-05,1
SN78,8.87941751021133e-05,0.0,2.338815987267589e-05,1
98OL,8.87941751021133e-05,0.0,1.9589560955334875e-05,1
KSJT,0.0003551767004084532,2.1545692016755117e-08,2.1167763268908888e-05,1
PA84,0.0004439708755105665,2.5695293624232553e-07,5.2269022533477726e-05,1
K4V9,0.0002663825253063399,0.0,2.823484061985694e-05,1
12IA,8.87941751021133e-05,0.0,1.9957325542195284e-05,1
1MU6,0.0001775883502042266,0.0,2.724117696669558e-05,1
42MI,0.0001775883502042266,0.0,2.622417422353594e-05,1
6PS3,0.0001775883502042266,0.0,2.9593561767048023e-05,1
K51D,8.87941751021133e-05,0.0,1.9957325542195284e-05,1
KYKN,8.87941751021133e-05,0.0,1.9957325542195284e-05,1
NE12,0.0004439708755105665,7.089695208984769e-07,2.8713003956020947e-05,1
0OR7,0.0001775883502042266,0.0,2.8093255399673944e-05,1
OG52,0.0006215592257147931,4.185570127747082e-07,2.6905781605020107e-05,1
